iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
DNK,Europe,Denmark,2020-10-12,32811.0,389.0,393.429,671.0,2.0,1.714,5644.124,66.915,67.677,115.425,0.344,0.295,1.02,19.0,3.268,107.0,18.406,,,101.0,17.374,40602.0,4384202.0,754.167,6.984,40969.0,7.047,0.0096,104.1,tests performed,,,,,,,,,,,,,,41.67,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-10-13,33101.0,290.0,388.857,674.0,3.0,1.571,5694.01,49.886,66.891,115.941,0.516,0.27,1.04,19.0,3.268,103.0,17.718,,,109.0,18.75,36289.0,4420491.0,760.41,6.242,38492.0,6.621,0.0101,99.0,tests performed,,,,,,,,,,,,,,41.67,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-10-14,33593.0,492.0,411.857,675.0,1.0,1.714,5778.644,84.633,70.847,116.113,0.172,0.295,1.06,17.0,2.924,104.0,17.89,,,112.0,19.266,36128.0,4456619.0,766.624,6.215,36441.0,6.269,0.0113,88.5,tests performed,,,,,,,,,,,,,,41.67,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-10-15,34023.0,430.0,409.571,677.0,2.0,1.714,5852.612,73.968,70.454,116.457,0.344,0.295,1.08,17.0,2.924,104.0,17.89,,,124.0,21.33,35456.0,4492075.0,772.723,6.099,34632.0,5.957,0.0118,84.6,tests performed,,,,,,,,,,,,,,41.67,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-10-16,34441.0,418.0,400.429,677.0,0.0,1.714,5924.516,71.904,68.881,116.457,0.0,0.295,1.11,16.0,2.752,110.0,18.922,,,128.0,22.018,34773.0,4526848.0,778.705,5.982,33927.0,5.836,0.0118,84.7,tests performed,,,,,,,,,,,,,,41.67,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-10-17,34941.0,500.0,408.429,679.0,2.0,1.714,6010.526,86.01,70.258,116.801,0.344,0.295,1.15,16.0,2.752,110.0,18.922,,,129.0,22.19,27152.0,4554000.0,783.376,4.671,33881.0,5.828,0.0121,83.0,tests performed,,,,,,,,,,,,,,41.67,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-10-18,35392.0,451.0,424.286,680.0,1.0,1.571,6088.106,77.581,72.985,116.973,0.172,0.27,1.18,17.0,2.924,119.0,20.47,,,139.0,23.911,30274.0,4584274.0,788.583,5.208,34382.0,5.914,0.0123,81.0,tests performed,,,,,,,,,,,,,,41.67,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-1188.2,-2.68,-0.47,-204.393303496017
DNK,Europe,Denmark,2020-10-19,35844.0,452.0,433.286,686.0,6.0,2.143,6165.859,77.753,74.533,118.005,1.032,0.369,1.21,18.0,3.096,129.0,22.19,,,139.0,23.911,48310.0,4632584.0,796.894,8.31,35483.0,6.104,0.0122,81.9,tests performed,,,,,,,,,,,,,,41.67,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-10-20,36373.0,529.0,467.429,688.0,2.0,2.0,6256.857,90.998,80.407,118.349,0.344,0.344,1.25,15.0,2.58,128.0,22.018,,,141.0,24.255,44678.0,4677262.0,804.579,7.685,36682.0,6.31,0.0127,78.5,tests performed,,,,,,,,,,,,,,41.67,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-10-21,37003.0,630.0,487.143,690.0,2.0,2.143,6365.229,108.372,83.798,118.693,0.344,0.369,1.29,16.0,2.752,122.0,20.986,,,146.0,25.115,47533.0,4724795.0,812.756,8.177,38311.0,6.59,0.0127,78.6,tests performed,,,,,,,,,,,,,,37.04,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-10-22,37763.0,760.0,534.286,694.0,4.0,2.429,6495.964,130.735,91.907,119.381,0.688,0.418,1.32,17.0,2.924,124.0,21.33,,,143.0,24.599,49655.0,4774450.0,821.297,8.542,40339.0,6.939,0.0132,75.5,tests performed,,,,,,,,,,,,,,37.04,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-10-23,38622.0,859.0,597.286,697.0,3.0,2.857,6643.728,147.765,102.745,119.897,0.516,0.491,1.34,18.0,3.096,125.0,21.502,,,150.0,25.803,50591.0,4825041.0,830.0,8.703,42599.0,7.328,0.014,71.3,tests performed,,,,,,,,,,,,,,37.04,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-10-24,39411.0,789.0,638.571,700.0,3.0,3.0,6779.452,135.723,109.847,120.413,0.516,0.516,1.35,17.0,2.924,120.0,20.642,,,157.0,27.007,45801.0,4870842.0,837.879,7.879,45263.0,7.786,0.0141,70.9,tests performed,,,,,,,,,,,,,,37.04,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-10-25,40356.0,945.0,709.143,702.0,2.0,3.143,6942.01,162.558,121.986,120.758,0.344,0.541,1.36,18.0,3.096,127.0,21.846,,,159.0,27.351,51926.0,4922768.0,846.811,8.932,48356.0,8.318,0.0147,68.2,tests performed,,,,,,,,,,,,,,37.04,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-1106.0,-2.44,8.11,-190.253319025917
DNK,Europe,Denmark,2020-10-26,41412.0,1056.0,795.429,708.0,6.0,3.143,7123.662,181.652,136.829,121.79,1.032,0.541,1.35,17.0,2.924,145.0,24.943,,,166.0,28.555,66140.0,4988908.0,858.188,11.377,50903.0,8.756,0.0156,64.0,tests performed,,,,,,,,,,,,,,39.81,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-10-27,42157.0,745.0,826.286,709.0,1.0,3.0,7251.817,128.154,142.137,121.962,0.172,0.516,1.32,19.0,3.268,137.0,23.567,,,181.0,31.135,73495.0,5062403.0,870.831,12.643,55020.0,9.465,0.015,66.6,tests performed,,,,,,,,,,,,,,39.81,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-10-28,43174.0,1017.0,881.571,715.0,6.0,3.571,7426.76,174.944,151.647,122.994,1.032,0.614,1.31,18.0,3.096,136.0,23.395,,,186.0,31.996,70458.0,5132861.0,882.951,12.12,58295.0,10.028,0.0151,66.1,tests performed,,,,,,,,,,,,,,39.81,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-10-29,44034.0,860.0,895.857,716.0,1.0,3.143,7574.697,147.937,154.105,123.166,0.172,0.541,1.29,17.0,2.924,139.0,23.911,,,205.0,35.264,68123.0,5200984.0,894.67,11.718,60933.0,10.482,0.0147,68.0,tests performed,,,,,,,,,,,,,,39.81,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-10-30,45225.0,1191.0,943.286,719.0,3.0,3.143,7779.572,204.875,162.263,123.682,0.516,0.541,1.28,17.0,2.924,144.0,24.771,,,213.0,36.64,64106.0,5265090.0,905.697,11.027,62864.0,10.814,0.015,66.6,tests performed,,,,,,,,,,,,,,39.81,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-10-31,46351.0,1126.0,991.429,721.0,2.0,3.0,7973.265,193.694,170.545,124.026,0.344,0.516,1.26,19.0,3.268,147.0,25.287,,,231.0,39.736,51286.0,5316376.0,914.519,8.822,63648.0,10.949,0.0156,64.2,tests performed,,,,,,,,,,,,,,39.81,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-01,47299.0,948.0,991.857,723.0,2.0,3.0,8136.34,163.074,170.619,124.37,0.344,0.516,1.25,19.0,3.268,156.0,26.835,,,241.0,41.457,51835.0,5368211.0,923.436,8.917,63635.0,10.946,0.0156,64.2,tests performed,,,,,,,,,,,,,,39.81,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-1143.6,-2.47,-3.7,-196.721243795695
DNK,Europe,Denmark,2020-11-02,48241.0,942.0,975.571,724.0,1.0,2.286,8298.382,162.042,167.817,124.542,0.172,0.393,1.23,23.0,3.956,174.0,29.931,,,250.0,43.005,70513.0,5438724.0,935.565,12.13,64259.0,11.054,0.0152,65.9,tests performed,,,,,,,,,,,,,,39.81,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-03,49594.0,1353.0,1062.429,728.0,4.0,2.714,8531.124,232.742,182.758,125.23,0.688,0.467,1.21,22.0,3.784,169.0,29.071,,,257.0,44.209,73758.0,5512482.0,948.253,12.688,64297.0,11.06,0.0165,60.5,tests performed,,,,,,,,,,,,,,39.81,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-04,50530.0,936.0,1050.857,729.0,1.0,2.0,8692.134,161.01,180.768,125.402,0.172,0.344,1.19,24.0,4.128,184.0,31.652,,,279.0,47.993,71633.0,5584115.0,960.575,12.322,64465.0,11.089,0.0163,61.3,tests performed,,,,,,,,,,,,,,39.81,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-05,51753.0,1223.0,1102.714,733.0,4.0,2.429,8902.514,210.38,189.688,126.09,0.688,0.418,1.17,24.0,4.128,182.0,31.308,,,289.0,49.714,71485.0,5655600.0,972.872,12.297,64945.0,11.172,0.017,58.9,tests performed,,,,,,,,,,,,,,39.81,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-06,53180.0,1427.0,1136.429,738.0,5.0,2.714,9147.985,245.472,195.488,126.95,0.86,0.467,1.14,23.0,3.956,191.0,32.856,,,288.0,49.542,69486.0,5725086.0,984.825,11.953,65714.0,11.304,0.0173,57.8,tests performed,,,,,,,,,,,,,,39.81,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-07,54230.0,1050.0,1125.571,740.0,2.0,2.714,9328.605,180.62,193.62,127.294,0.344,0.467,1.12,29.0,4.989,187.0,32.168,,,276.0,47.477,59039.0,5784125.0,994.981,10.156,66821.0,11.495,0.0168,59.4,tests performed,,,,,,,,,,,,,,39.81,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-08,55121.0,891.0,1117.429,743.0,3.0,2.857,9481.875,153.269,192.219,127.81,0.516,0.491,1.09,30.0,5.161,188.0,32.34,,,278.0,47.821,58175.0,5842300.0,1004.988,10.007,67727.0,11.65,0.0165,60.6,tests performed,,,,,,,,,,,,,,39.81,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-1144.0,-2.41,-0.04,-196.790051506012
DNK,Europe,Denmark,2020-11-09,55892.0,771.0,1093.0,747.0,4.0,3.286,9614.501,132.627,188.017,128.498,0.688,0.565,1.08,33.0,5.677,196.0,33.716,,,294.0,50.574,81330.0,5923630.0,1018.979,13.99,69272.0,11.916,0.0158,63.4,tests performed,,,,,,,,,,,,,,54.63,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-10,56958.0,1066.0,1052.0,750.0,3.0,3.143,9797.874,183.373,180.964,129.014,0.516,0.541,1.07,33.0,5.677,211.0,36.296,,,290.0,49.886,80782.0,6004412.0,1032.875,13.896,70276.0,12.089,0.015,66.8,tests performed,,,,,,,,,,,,,,54.63,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-11,57952.0,994.0,1060.286,753.0,3.0,3.429,9968.861,170.987,182.39,129.531,0.516,0.59,1.06,40.0,6.881,216.0,37.156,,,284.0,48.853,76243.0,6080655.0,1045.99,13.115,70934.0,12.202,0.0149,66.9,tests performed,,,,,,,,,,,,,,54.63,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-12,58963.0,1011.0,1030.0,755.0,2.0,3.143,10142.773,173.911,177.18,129.875,0.344,0.541,1.06,43.0,7.397,239.0,41.113,,,269.0,46.273,74229.0,6154884.0,1058.759,12.769,71326.0,12.269,0.0144,69.2,tests performed,,,,,,,,,,,,,,54.63,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-13,60000.0,1037.0,974.286,756.0,1.0,2.571,10321.157,178.384,167.596,130.047,0.172,0.442,1.07,40.0,6.881,236.0,40.597,,,276.0,47.477,72041.0,6226925.0,1071.151,12.392,71691.0,12.332,0.0136,73.6,tests performed,,,,,,,,,,,,,,54.63,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-14,61078.0,1078.0,978.286,757.0,1.0,2.429,10506.593,185.437,168.284,130.219,0.172,0.418,1.08,41.0,7.053,243.0,41.801,,,281.0,48.337,56125.0,6283050.0,1080.806,9.655,71275.0,12.261,0.0137,72.9,tests performed,,,,,,,,,,,,,,54.63,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-15,62136.0,1058.0,1002.143,760.0,3.0,2.429,10688.59,181.996,172.388,130.735,0.516,0.418,1.09,45.0,7.741,259.0,44.553,,,275.0,47.305,55306.0,6338356.0,1090.319,9.514,70865.0,12.19,0.0141,70.7,tests performed,,,,,,,,,,,,,,54.63,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-1095.2,-2.26,4.66,-188.395510847364
DNK,Europe,Denmark,2020-11-16,63331.0,1195.0,1062.714,764.0,4.0,2.429,10894.153,205.563,182.807,131.423,0.688,0.418,1.1,44.0,7.569,267.0,45.929,,,270.0,46.445,79314.0,6417670.0,1103.963,13.644,70577.0,12.141,0.0151,66.4,tests performed,,,,,,,,,,,,,,50.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-17,64551.0,1220.0,1084.714,768.0,4.0,2.571,11104.016,209.864,186.592,132.111,0.688,0.442,1.1,41.0,7.053,259.0,44.553,,,294.0,50.574,82542.0,6500212.0,1118.162,14.199,70829.0,12.184,0.0153,65.3,tests performed,,,,,,,,,,,,,,50.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-18,65808.0,1257.0,1122.286,770.0,2.0,2.429,11320.245,216.228,193.055,132.455,0.344,0.418,1.1,43.0,7.397,248.0,42.661,,,294.0,50.574,79931.0,6580143.0,1131.911,13.75,71355.0,12.274,0.0157,63.6,tests performed,,,,,,,,,,,,,,50.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-19,67105.0,1297.0,1163.143,773.0,3.0,2.571,11543.354,223.109,200.083,132.971,0.516,0.442,1.1,41.0,7.053,255.0,43.865,,,303.0,52.122,75401.0,6655544.0,1144.882,12.97,71523.0,12.303,0.0163,61.5,tests performed,,,,,,,,,,,,,,43.52,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-20,68362.0,1257.0,1194.571,778.0,5.0,3.143,11759.582,216.228,205.489,133.831,0.86,0.541,1.09,39.0,6.709,244.0,41.973,,,305.0,52.466,72595.0,6728139.0,1157.37,12.488,71602.0,12.317,0.0167,59.9,tests performed,,,,,,,,,,,,,,43.52,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-21,69635.0,1273.0,1222.429,781.0,3.0,3.429,11978.562,218.981,210.281,134.347,0.516,0.59,1.09,40.0,6.881,237.0,40.769,,,303.0,52.122,57736.0,6785875.0,1167.301,9.932,71832.0,12.356,0.017,58.8,tests performed,,,,,,,,,,,,,,43.52,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-22,70485.0,850.0,1192.714,784.0,3.0,3.429,12124.779,146.216,205.17,134.863,0.516,0.59,1.09,39.0,6.709,254.0,43.693,,,310.0,53.326,60988.0,6846863.0,1177.792,10.491,72644.0,12.496,0.0164,60.9,tests performed,,,,,,,,,,,,,,43.52,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-1062.4,-2.15,3.13,-182.753278601387
DNK,Europe,Denmark,2020-11-23,71654.0,1169.0,1189.0,789.0,5.0,3.571,12325.869,201.091,204.531,135.723,0.86,0.614,1.09,41.0,7.053,261.0,44.897,,,306.0,52.638,77416.0,6924279.0,1191.109,13.317,72373.0,12.45,0.0164,60.9,tests performed,,,,,,,,,,,,,,45.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-24,73021.0,1367.0,1210.0,797.0,8.0,4.143,12561.02,235.15,208.143,137.099,1.376,0.713,1.1,40.0,6.881,255.0,43.865,,,285.0,49.025,83748.0,7008027.0,1205.516,14.406,72545.0,12.479,0.0167,60.0,tests performed,,,,,,,,,,,,,,45.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-25,74204.0,1183.0,1199.429,802.0,5.0,4.571,12764.518,203.499,206.325,137.959,0.86,0.786,1.1,42.0,7.225,251.0,43.177,,,287.0,49.37,80273.0,7088300.0,1219.324,13.809,72594.0,12.488,0.0165,60.5,tests performed,,,,,,,,,,,,,,45.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-26,75395.0,1191.0,1184.286,811.0,9.0,5.429,12969.393,204.875,203.72,139.508,1.548,0.934,1.11,42.0,7.225,244.0,41.973,,,291.0,50.058,80401.0,7168701.0,1233.155,13.831,73308.0,12.61,0.0162,61.9,tests performed,,,,,,,,,,,,,,45.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-27,76718.0,1323.0,1193.714,816.0,5.0,5.429,13196.975,227.582,205.342,140.368,0.86,0.934,1.12,46.0,7.913,254.0,43.693,,,280.0,48.165,72172.0,7240873.0,1245.57,12.415,73248.0,12.6,0.0163,61.4,tests performed,,,,,,,,,,,,,,45.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-28,78354.0,1636.0,1245.571,823.0,7.0,6.0,13478.398,281.424,214.262,141.572,1.204,1.032,1.14,42.0,7.225,249.0,42.833,,,279.0,47.993,56611.0,7297484.0,1255.308,9.738,73087.0,12.572,0.017,58.7,tests performed,,,,,,,,,,,,,,45.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-11-29,79352.0,998.0,1266.714,829.0,6.0,6.429,13650.074,171.675,217.899,142.604,1.032,1.106,1.15,43.0,7.397,256.0,44.037,,,274.0,47.133,58069.0,7355553.0,1265.297,9.989,72670.0,12.501,0.0174,57.4,tests performed,,,,,,,,,,,,,,45.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-1037.2,-2.05,2.35,-178.418392851429
DNK,Europe,Denmark,2020-11-30,80481.0,1129.0,1261.0,837.0,8.0,6.857,13844.283,194.21,216.916,143.98,1.376,1.18,1.16,44.0,7.569,259.0,44.553,,,271.0,46.617,80796.0,7436349.0,1279.195,13.898,73153.0,12.584,0.0172,58.0,tests performed,,,,,,,,,,,,,,45.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-12-01,81949.0,1468.0,1275.429,846.0,9.0,7.0,14096.808,252.524,219.398,145.528,1.548,1.204,1.19,38.0,6.537,254.0,43.693,,,281.0,48.337,82561.0,7518910.0,1293.397,14.202,72983.0,12.554,0.0175,57.2,tests performed,,,,,,,,,,,,,,45.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-12-02,83535.0,1586.0,1333.0,852.0,6.0,7.143,14369.63,272.823,229.302,146.56,1.032,1.229,1.21,36.0,6.193,266.0,45.757,,,283.0,48.681,84882.0,7603792.0,1307.999,14.601,73642.0,12.668,0.0181,55.2,tests performed,,,,,,,,,,,,,,45.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-12-03,85140.0,1605.0,1392.143,858.0,6.0,6.714,14645.721,276.091,239.475,147.593,1.032,1.155,1.23,38.0,6.537,267.0,45.929,,,293.0,50.402,88425.0,7692217.0,1323.21,15.211,74788.0,12.865,0.0186,53.7,tests performed,,,,,,,,,,,,,,45.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-12-04,86743.0,1603.0,1432.143,867.0,9.0,7.286,14921.468,275.747,246.356,149.141,1.548,1.253,1.26,40.0,6.881,293.0,50.402,,,318.0,54.702,81879.0,7774096.0,1337.294,14.085,76175.0,13.104,0.0188,53.2,tests performed,,,,,,,,,,,,,,45.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-12-05,88858.0,2115.0,1500.571,878.0,11.0,7.857,15285.289,363.821,258.127,151.033,1.892,1.352,1.29,39.0,6.709,279.0,47.993,,,355.0,61.067,63397.0,7837493.0,1348.2,10.906,77144.0,13.27,0.0195,51.4,tests performed,,,,,,,,,,,,,,45.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-12-06,90603.0,1745.0,1607.286,885.0,7.0,8.0,15585.462,300.174,276.484,152.237,1.204,1.376,1.31,42.0,7.225,302.0,51.95,,,390.0,67.088,69187.0,7906680.0,1360.101,11.901,78732.0,13.543,0.0204,49.0,tests performed,,,,,,,,,,,,,,45.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-1043.0,-2.02,-0.52,-179.416104651023
DNK,Europe,Denmark,2020-12-07,92649.0,2046.0,1738.286,894.0,9.0,8.143,15937.414,351.951,299.019,153.785,1.548,1.401,1.33,43.0,7.397,328.0,56.422,,,437.0,75.172,98386.0,8005066.0,1377.026,16.924,81245.0,13.976,0.0214,46.7,tests performed,,,,,,,,,,,,,,45.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-12-08,94799.0,2150.0,1835.714,901.0,7.0,7.857,16307.255,369.841,315.778,154.989,1.204,1.352,1.35,42.0,7.225,354.0,60.895,,,449.0,77.237,110530.0,8115596.0,1396.039,19.013,85241.0,14.663,0.0215,46.4,tests performed,1.0,1.0,,,,,0.0,0.0,,,,,,45.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
